direction,repeat_id,model,MSE,RMSE,R2,tau_sr,tau_tr_stage1,tau_tr_stage2,tau_pr,alpha_sl,alpha_tl_stage1,alpha_tl_stage2,ada_theta,config,p,whiten,offset
B_target_is_X1,1001,transfer_ridge_ada,23.63345041754454,4.861424731243357,0.9507655075806665,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,1.0,1.0,off2,162,True,2
B_target_is_X1,1001,pooled_ridge,29.129675835130918,5.397191476604376,0.9393154711333342,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,1.0,1.0,off2,162,True,2
B_target_is_X1,1001,single_lasso,38.634366440769995,6.215654948657462,0.9195147814623899,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,1.0,1.0,off2,162,True,2
B_target_is_X1,1001,transfer_lasso,37.60292849292192,6.132122674321015,0.9216635292299457,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,1.0,1.0,off2,162,True,2
B_target_is_X1,1002,single_ridge,224.15350675726583,14.971756969616687,0.5330311937433019,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1002,transfer_ridge,21.244088089584857,4.6091309473245445,0.9557431574517001,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1002,transfer_ridge_ada,21.244088089584857,4.6091309473245445,0.9557431574517001,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1002,pooled_ridge,29.266079564669006,5.409813265230974,0.9390313074471496,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1002,single_lasso,244.88450020154536,15.648785901837412,0.4898432579343216,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1002,transfer_lasso,29.042752752321956,5.389132838622737,0.939496554038539,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1003,single_ridge,29.563025571723543,5.437189124145264,0.938412693335584,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1003,transfer_ridge,18.77046610711616,4.332489596884932,0.9608963416288926,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1003,transfer_ridge_ada,19.08514865298706,4.3686552453801,0.9602407777926584,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1003,pooled_ridge,31.29590776055952,5.5942745517680414,0.9348026586820529,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1003,single_lasso,27.118712008416743,5.207562962501437,0.9435048206160662,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1003,transfer_lasso,24.89422391261453,4.989411178948327,0.9481389954976301,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,single_ridge,47.97495677092489,6.926395655095433,0.900055954432177,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,transfer_ridge,22.41757292645963,4.734719941713515,0.9532984898604447,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,transfer_ridge_ada,23.250210607971667,4.821847219476336,0.9515638936464267,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,pooled_ridge,31.101937065055058,5.576911068419063,0.9352067490103233,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,single_lasso,77.14699051338326,8.783335955853177,0.8392831832635889,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1004,transfer_lasso,29.405866863786663,5.42271766403034,0.9387400949243425,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1005,single_ridge,55.88848211387017,7.475859958149976,0.8835700669877349,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1005,transfer_ridge,22.356033827339225,4.728216770341565,0.9534266914668799,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1005,transfer_ridge_ada,22.356033827339225,4.728216770341565,0.9534266914668799,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1005,pooled_ridge,29.386107285914623,5.420895432114017,0.9387812591542692,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1005,single_lasso,176.2072886639404,13.274309347907348,0.6329153693311003,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1005,transfer_lasso,28.83699830202015,5.370009152880482,0.9399251929272604,0.01,0.01,0.31622776601683794,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,single_ridge,31.696005884904896,5.6299205931260605,0.9339691524558335,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,transfer_ridge,22.14033701601944,4.705351954532141,0.9538760428241373,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,transfer_ridge_ada,22.14033701601944,4.705351954532141,0.9538760428241373,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,pooled_ridge,30.764007498958357,5.546531123049645,0.935910742306533,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,single_lasso,37.44792091604072,6.119470640181283,0.9219864494652081,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1006,transfer_lasso,34.65404491020289,5.88676863059887,0.9278068042843193,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,1.0,off2,162,True,2
B_target_is_X1,1007,single_ridge,54.14437827826372,7.3582863683240625,0.8872034791876289,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1007,transfer_ridge,20.892829290030793,4.57086745487449,0.9564749189337659,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1007,transfer_ridge_ada,21.131532634701614,4.596904679749366,0.955977639111902,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1007,pooled_ridge,29.43616419481532,5.425510500848314,0.9386769778725155,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1007,single_lasso,128.60292638418392,11.340323028211495,0.7320873722498933,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1007,transfer_lasso,30.51736205767359,5.52425217180331,0.9364245675370708,0.01,0.01,0.1,0.01,0.1,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1008,single_ridge,42.16697588501599,6.4936103890683174,0.9121554568682088,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1008,transfer_ridge,19.48486995297092,4.414166960250928,0.9594080565874935,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1008,transfer_ridge_ada,20.11539188503143,4.485018604758673,0.9580945189222014,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1008,pooled_ridge,27.865628294346184,5.278790419627036,0.9419488038869064,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1008,single_lasso,42.72943305659174,6.536775432626682,0.910983715422889,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1008,transfer_lasso,22.044169980832034,4.695121934607453,0.9540763832349226,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1009,single_ridge,38.98297838629172,6.243635029875763,0.9187885340509524,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1009,transfer_ridge,22.037886649501125,4.694452752930966,0.954089473013322,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1009,transfer_ridge_ada,22.037886649501125,4.694452752930966,0.954089473013322,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1009,pooled_ridge,27.26013939870962,5.221124342391169,0.9432101913659042,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1009,single_lasso,42.001730373588074,6.48087419825351,0.9124997053268971,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1009,transfer_lasso,29.715127137243172,5.4511583298637705,0.9380958270616274,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1010,single_ridge,33.82572315832586,5.815988579624779,0.9295324093184147,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1010,transfer_ridge,20.774989094737624,4.557958873743556,0.9567204100533168,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1010,transfer_ridge_ada,21.134342147341357,4.597210257029948,0.9559717861819946,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1010,pooled_ridge,31.419146805020464,5.605278477026852,0.9345459203855673,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1010,single_lasso,73.16218564228193,8.553489676283121,0.8475845460249535,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1010,transfer_lasso,31.009193755813723,5.568589925269567,0.9353999569285542,0.01,0.01,0.1,0.0031622776601683794,0.03162277660168379,0.1,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1011,single_ridge,42.09466559896473,6.488040197082993,0.9123060975985098,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1011,transfer_ridge,19.786032949962806,4.448149384852402,0.9587806574125777,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1011,transfer_ridge_ada,19.80322655714537,4.450081634885518,0.9587448387526895,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1011,pooled_ridge,29.69509415827801,5.4493205226227985,0.9381375608556173,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1011,single_lasso,86.33350678641975,9.291582577065101,0.8201453317093725,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1011,transfer_lasso,31.96731168720341,5.653964245306422,0.9334039534167347,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1012,single_ridge,27.06945545116141,5.202831484024964,0.9436074345616368,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1012,transfer_ridge,22.58469629259575,4.752335877502321,0.9529503293524465,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1012,transfer_ridge_ada,21.877341188380317,4.677322010336718,0.954423930070961,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1012,pooled_ridge,32.00608700106917,5.657392243876075,0.9333231745688367,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1012,single_lasso,52.82095519614243,7.267802638772081,0.8899605063061025,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1012,transfer_lasso,31.19935904402723,5.585638642449691,0.9350037942322253,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,0.7000000000000001,off2,162,True,2
B_target_is_X1,1013,single_ridge,30.229977335228398,5.498179456440868,0.9370232630592514,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1013,transfer_ridge,21.932327583079964,4.683196299866147,0.9543093794156324,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1013,transfer_ridge_ada,22.121761774140676,4.703377698435527,0.9539147397807521,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1013,pooled_ridge,33.49586673394833,5.787561380577171,0.9302195842056427,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1013,single_lasso,56.34752283539299,7.506498706813516,0.8826137683294906,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1013,transfer_lasso,41.241144738970675,6.421926871194554,0.9140841987885047,0.01,0.01,0.1,0.01,0.1,0.03162277660168379,10.0,0.9,off2,162,True,2
B_target_is_X1,1014,single_ridge,33.12253654770799,5.7552182015722035,0.9309973260037981,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1014,transfer_ridge,22.612421584555722,4.755252000110585,0.9528925705126364,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1014,transfer_ridge_ada,22.532491480204936,4.746840157431566,0.9530590852638559,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1014,pooled_ridge,30.233319280152024,5.498483361814603,0.9370163009373818,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1014,single_lasso,30.738036077441034,5.544189397688451,0.935964847387815,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1014,transfer_lasso,29.794610922470156,5.458444001954234,0.9379302421067401,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.31622776601683794,0.9,off2,162,True,2
B_target_is_X1,1015,single_ridge,28.090853568464528,5.300080524715122,0.9414796023164497,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1015,transfer_ridge,20.30250699150626,4.505830333191238,0.9577047105307683,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1015,transfer_ridge_ada,20.30250699150626,4.505830333191238,0.9577047105307683,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1015,pooled_ridge,29.91500837639747,5.469461433852283,0.9376794235665794,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1015,single_lasso,60.06742230361034,7.750317561468713,0.874864270946211,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1015,transfer_lasso,28.06633128071574,5.297766631394379,0.9415306884832574,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,single_ridge,31.596003886946498,5.621032279479143,0.9341774820701477,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,transfer_ridge,19.961301230483315,4.467807206055708,0.9584155289748685,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,transfer_ridge_ada,19.961301230483315,4.467807206055708,0.9584155289748685,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,pooled_ridge,27.83369595802867,5.2757649642519775,0.9420153270708925,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,single_lasso,29.61501672916877,5.441968093361883,0.9383043825218058,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1016,transfer_lasso,29.586009921201565,5.4393023377269225,0.9383648110856312,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off2,162,True,2
B_target_is_X1,1017,single_ridge,23.83373953684985,4.881981107793213,0.95034825436745,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1017,transfer_ridge,20.619993054844116,4.54092425116783,0.9570433062540975,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1017,transfer_ridge_ada,20.479817154512585,4.525463197785679,0.95733532833214,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1017,pooled_ridge,32.14716583177248,5.669847073049897,0.9330292714570154,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1017,single_lasso,38.51853686926641,6.206330386731471,0.919756083940842,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1017,transfer_lasso,29.255825830913718,5.408865484638504,0.9390526685843481,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,single_ridge,70.19960643311946,8.378520539637021,0.8537563525550277,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,transfer_ridge,24.066965316103293,4.9058093436356955,0.9498623857085037,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,transfer_ridge_ada,22.870476824102315,4.782308733666441,0.9523549757682908,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,pooled_ridge,30.501346447079612,5.5228024088391585,0.9364579321302406,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,single_lasso,39.81899533016367,6.310229419772602,0.9170468979733468,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1018,transfer_lasso,27.627268462873502,5.256164805528219,0.9424453680833473,0.03162277660168379,0.01,0.31622776601683794,0.01,0.03162277660168379,0.1,0.1,0.9,off2,162,True,2
B_target_is_X1,1019,single_ridge,52.05696266728674,7.215051120212991,0.8915520971955331,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
B_target_is_X1,1019,transfer_ridge,20.891522713153133,4.57072452825076,0.9564776408659528,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
B_target_is_X1,1019,transfer_ridge_ada,20.891522713153133,4.57072452825076,0.9564776408659528,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
B_target_is_X1,1019,pooled_ridge,28.200224784687435,5.310388383601282,0.9412517542358316,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
B_target_is_X1,1019,single_lasso,43.05433628559197,6.561580319221275,0.9103068593023221,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
B_target_is_X1,1019,transfer_lasso,26.345349926085092,5.132772148272811,0.9451159306701314,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off2,162,True,2
A_target_is_X,1000,single_ridge,29.755265084416962,5.454838685462382,0.9380122095017307,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1000,transfer_ridge,20.395474236108836,4.516134877980155,0.9575110360981838,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1000,transfer_ridge_ada,20.395474236108836,4.516134877980155,0.9575110360981838,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1000,pooled_ridge,24.695391334248875,4.969445777372853,0.9485532143653497,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1000,single_lasso,96.04910998049284,9.800464783901468,0.7999052574351251,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1000,transfer_lasso,32.607423183099904,5.7102909893542115,0.9320704382492309,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1001,single_ridge,52.38303664090156,7.237612634073583,0.8908728021159554,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1001,transfer_ridge,19.950177239627795,4.466562127590726,0.9584387030791052,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1001,transfer_ridge_ada,19.950177239627795,4.466562127590726,0.9584387030791052,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1001,pooled_ridge,24.17383493985512,4.91668942885913,0.9496397490817097,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1001,single_lasso,41.57311801222409,6.4477219242321615,0.9133926139662866,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1001,transfer_lasso,26.598111722151224,5.157335719356577,0.9445893635158459,0.03162277660168379,0.01,0.1,0.01,0.03162277660168379,0.1,0.1,1.0,off3,162,True,3
A_target_is_X,1002,single_ridge,248.85681113986243,15.775196072945098,0.4815679232149096,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1002,transfer_ridge,21.313765355774105,4.616683371834601,0.9555980019719295,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1002,transfer_ridge_ada,21.313765355774105,4.616683371834601,0.9555980019719295,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1002,pooled_ridge,25.366572033675027,5.036523804537712,0.9471549741391417,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1002,single_lasso,330.84231080701517,18.189071191432927,0.310771260411024,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1002,transfer_lasso,29.594754087890383,5.440106073220483,0.938346594760848,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off3,162,True,3
A_target_is_X,1003,single_ridge,25.4497117085001,5.044770729032202,0.9469817730357226,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1003,transfer_ridge,19.34364583535543,4.398141179561592,0.9597022623689313,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1003,transfer_ridge_ada,19.34364583535543,4.398141179561592,0.9597022623689313,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1003,pooled_ridge,24.888344045656964,4.9888219095951865,0.9481512447570499,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1003,single_lasso,30.24772429571993,5.499793113901643,0.9369862916235808,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1003,transfer_lasso,25.944010855664626,5.093526367426071,0.9459520221028715,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off3,162,True,3
A_target_is_X,1004,single_ridge,45.03492909020119,6.7108068881618985,0.906180780388685,0.01,0.01,0.1,0.0031622776601683794,0.1,0.03162277660168379,0.31622776601683794,0.9,off3,162,True,3
A_target_is_X,1004,transfer_ridge,20.64161885250632,4.543304838166411,0.9569982542133565,0.01,0.01,0.1,0.0031622776601683794,0.1,0.03162277660168379,0.31622776601683794,0.9,off3,162,True,3
A_target_is_X,1004,transfer_ridge_ada,21.456423840688927,4.632107926278157,0.9553008080383312,0.01,0.01,0.1,0.0031622776601683794,0.1,0.03162277660168379,0.31622776601683794,0.9,off3,162,True,3
A_target_is_X,1004,pooled_ridge,25.52424262338223,5.052152276345422,0.9468265061703712,0.01,0.01,0.1,0.0031622776601683794,0.1,0.03162277660168379,0.31622776601683794,0.9,off3,162,True,3
A_target_is_X,1004,single_lasso,130.70679103399252,11.432707073742094,0.7277044867074839,0.01,0.01,0.1,0.0031622776601683794,0.1,0.03162277660168379,0.31622776601683794,0.9,off3,162,True,3
